id,key,value,type 
1714635577,gnis:County,Gwinnett,regular
1714635577,gnis:ST_num,13,regular
1714635577,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
1714635577,gnis:ST_alpha,GA,regular
1714635577,gnis:County_num,135,regular
1714635678,ele,292,regular
1714635678,name,Almont Farms,regular
1714635678,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
1714635678,place,hamlet,regular
1714635678,id,1688108,gnis
1714635678,gnis:Class,Populated Place,regular
1714635678,gnis:County,Gwinnett,regular
1714635678,gnis:ST_num,13,regular
1714635678,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
1714635678,gnis:ST_alpha,GA,regular
1714635678,gnis:County_num,135,regular
1714635780,name,Churchill Commons,regular
1714635780,place,hamlet,regular
1714635814,ele,292,regular
1714635814,name,Rosehill Place,regular
1714635814,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
1714635814,place,hamlet,regular
1714635814,id,1688108,gnis
1714635814,gnis:Class,Populated Place,regular
1714635814,gnis:County,Gwinnett,regular
1714635814,gnis:ST_num,13,regular
1714635814,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
1714635814,gnis:ST_alpha,GA,regular
1714635814,gnis:County_num,135,regular
1714635866,ele,292,regular
1714635866,name,Emerald Meadows,regular
1714635866,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
1714635866,place,hamlet,regular
1714635866,id,1688108,gnis
1714635866,gnis:Class,Populated Place,regular
1714635866,gnis:County,Gwinnett,regular
1714635866,gnis:ST_num,13,regular
1714635866,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
1714635866,gnis:ST_alpha,GA,regular
1714635866,gnis:County_num,135,regular
1714635900,ele,292,regular
1714635900,name,Eagle Ridge Crossing,regular
1714635900,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
1714635900,place,hamlet,regular
1714635900,id,1688108,gnis
1714635900,gnis:Class,Populated Place,regular
1714635900,gnis:County,Gwinnett,regular
1714635900,gnis:ST_num,13,regular
1714635900,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
1714635900,gnis:ST_alpha,GA,regular
1714635900,gnis:County_num,135,regular
1714635939,ele,292,regular
1714635939,name,Eagle Crossing,regular
1714635939,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
1714635939,place,hamlet,regular
1714635939,id,1688108,gnis
1714635939,gnis:Class,Populated Place,regular
1714635939,gnis:County,Gwinnett,regular
1714635939,gnis:ST_num,13,regular
1714635939,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
1714635939,gnis:ST_alpha,GA,regular
1714635939,gnis:County_num,135,regular
1714635992,ele,292,regular
1714635992,name,Eaglecrest,regular
1714635992,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
1714635992,place,hamlet,regular
1714635992,id,1688108,gnis
1714635992,gnis:Class,Populated Place,regular
1714635992,gnis:County,Gwinnett,regular
1714635992,gnis:ST_num,13,regular
1714635992,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
1714635992,gnis:ST_alpha,GA,regular
1714635992,gnis:County_num,135,regular
1714636080,name,Chandler Oaks,regular
1714636080,place,hamlet,regular
1714636092,name,Breckenridge,regular
1714636092,place,hamlet,regular
1714636107,ele,292,regular
1714636107,name,Primrose Place,regular
1714636107,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
1714636107,place,hamlet,regular
1714636107,id,1688108,gnis
1714636107,gnis:Class,Populated Place,regular
1714636107,gnis:County,Gwinnett,regular
1714636107,gnis:ST_num,13,regular
1714636107,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
1714636107,gnis:ST_alpha,GA,regular
1714636107,gnis:County_num,135,regular
1718632079,power,tower,regular
1718632081,power,tower,regular
1718632082,power,tower,regular
1718632083,power,tower,regular
1718632087,power,tower,regular
1718632090,power,tower,regular
1718632093,power,tower,regular
1718632100,power,tower,regular
1718632101,power,tower,regular
1718632102,power,tower,regular
1718632105,power,tower,regular
1719925587,power,tower,regular
1719925588,power,tower,regular
1719925589,power,tower,regular
1719925590,power,tower,regular
1719925591,power,tower,regular
1719925592,power,tower,regular
1719925593,power,tower,regular
1719925594,power,tower,regular
1719925595,power,tower,regular
1719925596,power,tower,regular
1719925597,power,tower,regular
1719925598,power,tower,regular
1719925599,power,tower,regular
1719925600,power,tower,regular
1719925601,power,tower,regular
1719925602,power,tower,regular
1719925603,power,tower,regular
1719925604,power,tower,regular
1719925605,power,tower,regular
1719925606,power,tower,regular
1719925607,power,tower,regular
1719925608,power,tower,regular
1719925609,power,tower,regular
1719925610,power,tower,regular
1719925611,power,tower,regular
1719925612,power,tower,regular
1719925613,power,tower,regular
1719925614,power,tower,regular
1719925615,power,tower,regular
1719925616,power,tower,regular
1719925617,power,tower,regular
1719925618,power,tower,regular
1719925619,power,tower,regular
1719925620,power,tower,regular
1719925621,power,tower,regular
1719925622,power,tower,regular
1719925623,power,tower,regular
1719925624,power,tower,regular
1719925625,power,tower,regular
1719925626,power,tower,regular
1719925627,power,tower,regular
1719925628,power,tower,regular
1719925629,power,tower,regular
1719925630,power,tower,regular
1719925631,power,tower,regular
1719925632,power,tower,regular
1719925633,power,tower,regular
1719925634,power,tower,regular
1719925635,power,tower,regular
1719925636,power,tower,regular
1719925638,power,tower,regular
1719925640,power,tower,regular
1719925643,power,tower,regular
1719925645,power,tower,regular
1719925659,power,tower,regular
1719925666,power,tower,regular
1719925668,power,tower,regular
1719925669,power,tower,regular
1719925670,power,tower,regular
1719925674,power,tower,regular
1719925675,power,tower,regular
1719925676,power,tower,regular
1719925680,power,tower,regular
1719925682,power,tower,regular
1719925683,power,tower,regular
1719925684,power,tower,regular
1719925685,power,tower,regular
1719925686,power,tower,regular
1719925687,power,tower,regular
1719925688,power,tower,regular
1719925689,power,tower,regular
1719925690,power,tower,regular
1719925691,power,tower,regular
1719925692,power,tower,regular
1719925693,power,tower,regular
1719925694,power,tower,regular
1719925695,power,tower,regular
1719925696,power,tower,regular
1719925697,power,tower,regular
1719925698,power,tower,regular
1719925699,power,tower,regular
1719925704,power,tower,regular
1719925705,power,tower,regular
1719925706,power,tower,regular
1719925707,power,tower,regular
1719925708,power,tower,regular
1719925709,power,tower,regular
1719925710,power,tower,regular
1719925711,power,tower,regular
1719925712,power,tower,regular
1719925713,power,tower,regular
1719925714,power,tower,regular
1719925715,power,tower,regular
1719925716,power,tower,regular
1719925717,power,tower,regular
1719925718,power,tower,regular
1719925719,power,tower,regular
1719925720,power,tower,regular
1719925721,power,tower,regular
1719925722,power,tower,regular
1719925723,power,tower,regular
1719925724,power,tower,regular
1719925725,power,tower,regular
1719925726,power,tower,regular
1719925727,power,tower,regular
1719925728,power,tower,regular
1719925729,power,tower,regular
1719925730,power,tower,regular
1719925731,power,tower,regular
1719925732,power,tower,regular
1719925733,power,tower,regular
1719925734,power,tower,regular
1719925735,power,tower,regular
1719925742,power,tower,regular
1719925744,power,tower,regular
1719925745,power,tower,regular
1719925746,power,tower,regular
1719925747,power,tower,regular
1719925748,power,tower,regular
1719925749,power,tower,regular
1719925750,power,tower,regular
1719925751,power,tower,regular
1719925752,power,tower,regular
1719925753,power,tower,regular
1719925754,power,tower,regular
1719925755,power,tower,regular
1719925756,power,tower,regular
1719925757,power,tower,regular
1719925758,power,tower,regular
1719925759,power,tower,regular
1719937471,name,BP,regular
1719937471,brand,BP,regular
1719937471,amenity,fuel,regular
1722369083,highway,turning_circle,regular
1723181664,highway,turning_circle,regular
1723181669,name,Pop's,regular
1723181669,shop,alcohol,regular
1723181685,highway,turning_circle,regular
1723181693,atm,yes,regular
1723181693,name,Chase,regular
1723181693,amenity,bank,regular
1723181702,highway,turning_circle,regular
1723181708,atm,yes,regular
1723181708,name,Bank of America,regular
1723181708,amenity,bank,regular
1723181714,highway,turning_circle,regular
1723181723,highway,turning_circle,regular
1723181808,highway,turning_circle,regular
1723192123,highway,turning_circle,regular
1723192155,highway,turning_circle,regular
1723192201,highway,turning_circle,regular
1723192233,highway,turning_circle,regular
1735929351,highway,mini_roundabout,regular
1755312340,highway,traffic_signals,regular
1764765668,FIXME,continue,regular
1769536881,name,Wilkes Meat Market,regular
1769536881,shop,butcher,regular
1769536881,housenumber,360,addr
1769536886,name,Gwinnett Credit Union,regular
1769536886,amenity,bank,regular
1769536887,highway,turning_circle,regular
1769536889,name,Beverage SuperStore,regular
1769536889,shop,alcohol,regular
1769536892,highway,turning_circle,regular
1769536894,name,Gwinnett Public Library - Suwanee Branch,regular
1769536894,amenity,library,regular
1769536894,city,Suwanee,addr
1769536894,state,GA,addr
1769536894,street,Main Street,addr
1769536894,postcode,30024,addr
1769536894,housenumber,361,addr
1769536897,amenity,toilets,regular
1769536902,highway,turning_circle,regular
1769539311,highway,turning_circle,regular
1769539313,highway,turning_circle,regular
1769539317,highway,turning_circle,regular
1769539327,highway,turning_circle,regular
1769539329,highway,turning_circle,regular
1769546669,highway,turning_circle,regular
1799746058,highway,mini_roundabout,regular
1799746065,highway,turning_circle,regular
1802817000,highway,turning_circle,regular
1802817013,highway,turning_circle,regular
1803051048,highway,turning_circle,regular
1803051050,highway,turning_circle,regular
1803051051,highway,turning_circle,regular
1803051063,highway,turning_circle,regular
1803051065,highway,turning_circle,regular
1803051068,highway,turning_circle,regular
1803051073,highway,turning_circle,regular
1803051080,highway,turning_circle,regular
1803051083,highway,turning_circle,regular
1803051087,highway,turning_circle,regular
1803051111,highway,turning_circle,regular
1803051115,highway,turning_circle,regular
1803051116,highway,turning_circle,regular
1803051118,highway,turning_circle,regular
1803083194,highway,turning_circle,regular
1803083203,highway,turning_circle,regular
1803083226,highway,turning_circle,regular
1803083231,highway,turning_circle,regular
1803083295,highway,turning_circle,regular
1803083349,highway,turning_circle,regular
1803083359,highway,turning_circle,regular
1803083369,highway,turning_circle,regular
1803085364,highway,turning_circle,regular
1803085365,highway,turning_circle,regular
1803085370,highway,turning_circle,regular
1803085382,highway,turning_circle,regular
1803085394,highway,turning_circle,regular
1803085433,highway,turning_circle,regular
1803085436,highway,turning_circle,regular
1803085442,highway,turning_circle,regular
1803085444,highway,turning_circle,regular
1803085506,highway,turning_circle,regular
1803085527,highway,turning_circle,regular
1803141608,highway,turning_circle,regular
1803141637,highway,turning_circle,regular
1803141639,highway,turning_circle,regular
1803141645,highway,turning_circle,regular
1803141648,highway,turning_circle,regular
1803222218,highway,traffic_signals,regular
1803254136,highway,traffic_signals,regular
1825899538,power,tower,regular
1825899541,power,tower,regular
1825899544,power,tower,regular
1825899549,power,tower,regular
1825899551,power,tower,regular
1825899552,power,tower,regular
1825899557,power,tower,regular
1825899559,power,tower,regular
1825899562,power,tower,regular
1825899565,power,tower,regular
1825899574,power,tower,regular
1825899576,power,tower,regular
1825899577,power,tower,regular
1825899580,power,tower,regular
1825899581,power,tower,regular
1825899582,power,tower,regular
1830068758,traffic_calming,hump,regular
1830142281,traffic_calming,hump,regular
1830142282,traffic_calming,hump,regular
1830142283,traffic_calming,hump,regular
1830142284,traffic_calming,hump,regular
1830142286,traffic_calming,hump,regular
1830142288,traffic_calming,hump,regular
1842111749,name,Zaxby's,regular
1842111749,amenity,restaurant,regular
1842111749,cuisine,chicken,regular
1842111749,smoking,no,regular
1842111749,takeaway,yes,regular
1842111749,state,GA,addr
1842111749,street,Cowan Rd,addr
1842111749,country,US,addr
1842111749,postcode,30084,addr
1842111749,outdoor_seating,no,regular
1842112420,name,Staples,regular
1842112420,shop,office_supplies,regular
1842112420,state,GA,addr
1842112420,street,Hugh Howell Road,addr
1842112420,country,US,addr
1842112420,postcode,30084,addr
1842114648,name,Xpress Lube,regular
1842114648,shop,car_repair,regular
1842114648,state,GA,addr
1842114648,street,Hugh Howell Road,addr
1842114648,country,US,addr
1842114648,postcode,30084,addr
1842114744,name,Pizza Hut,regular
1842114744,amenity,fast_food,regular
1842114744,cuisine,pizza,regular
1842114744,smoking,no,regular
1842114744,takeaway,yes,regular
1842114744,state,GA,addr
1842114744,street,Hugh Howell Road,addr
1842114744,country,US,addr
1842114744,postcode,30084,addr
1842114744,outdoor_seating,no,regular
1842114802,name,AT&T,regular
1842114802,shop,mobile_phone,regular
1842114802,state,GA,addr
1842114802,street,Hugh Howell Road,addr
1842114802,country,US,addr
1842114802,postcode,30084,addr
1842116544,name,Papa John's,regular
1842116544,amenity,fast_food,regular
1842116544,cuisine,pizza,regular
1842116544,smoking,no,regular
1842116544,takeaway,yes,regular
1842116544,state,GA,addr
1842116544,street,Hugh Howell Road,addr
1842116544,country,US,addr
1842116544,postcode,30084,addr
1842116544,outdoor_seating,no,regular
1842117364,name,Chick-Fil-A,regular
1842117364,amenity,fast_food,regular
1842117364,cuisine,chicken,regular
1842117364,smoking,no,regular
1842117364,takeaway,yes,regular
1842117364,state,GA,addr
1842117364,street,Hugh Howell Road,addr
1842117364,country,US,addr
1842117364,postcode,30084,addr
1842117364,drive_through,yes,regular
1842117364,outdoor_seating,yes,regular
1848808992,highway,motorway_junction,regular
1861925850,highway,motorway_junction,regular
1861925902,ref,108,regular
1861925902,highway,motorway_junction,regular
1861925910,highway,traffic_signals,regular
1861925911,ref,107,regular
1861925911,highway,motorway_junction,regular
1863869380,power,tower,regular
1863869381,power,tower,regular
1863869382,power,tower,regular
1863869383,power,tower,regular
1863869384,power,tower,regular
1863869385,power,tower,regular
1863869386,power,tower,regular
1863869387,power,tower,regular
1872285806,housenumber,402,addr
1872285807,housenumber,501,addr
1872285808,housenumber,502,addr
1872285809,housenumber,505,addr
1872285810,housenumber,5077,addr
1872285811,housenumber,508,addr
1872285813,housenumber,510,addr
1872285814,housenumber,511,addr
1872285815,housenumber,512,addr
1872285816,housenumber,5137,addr
1872285817,housenumber,518,addr
1872285818,housenumber,520,addr
1872285820,housenumber,528,addr
1872285821,housenumber,531,addr
1872285822,housenumber,538,addr
1872285823,housenumber,540,addr
1872285824,housenumber,541,addr
1872285825,housenumber,551,addr
1872285826,housenumber,555,addr
1872285827,housenumber,558,addr
1872285828,housenumber,561,addr
1872285829,housenumber,568,addr
1872285830,housenumber,571,addr
1872285831,housenumber,572,addr
1872285832,housenumber,575,addr
1872285833,housenumber,578,addr
1872285834,housenumber,581,addr
1872285836,housenumber,588,addr
1872285837,housenumber,589,addr
1872285838,housenumber,591,addr
1872285839,housenumber,595,addr
1872285840,housenumber,610,addr
1872285841,housenumber,615,addr
1881940948,power,tower,regular
1881940949,power,tower,regular
1881940951,power,tower,regular
1881940952,power,tower,regular
1881940959,power,tower,regular
1881940962,power,tower,regular
1881940963,power,tower,regular
1881940971,power,tower,regular
1881940974,power,tower,regular
1881940975,power,tower,regular
1881940980,power,tower,regular
1881940985,power,tower,regular
1881940991,power,tower,regular
1881940993,power,tower,regular
1881940997,power,tower,regular
1881941002,power,tower,regular
1881941009,power,tower,regular
1881941010,power,tower,regular
1881941011,power,tower,regular
1881941012,power,tower,regular
1881941013,power,tower,regular
1881941014,power,tower,regular
1881941015,power,tower,regular
1881941016,power,tower,regular
1881941017,power,tower,regular
1881941018,power,tower,regular
1881941019,power,tower,regular
1881941020,power,tower,regular
1881941021,power,tower,regular
1881941022,power,tower,regular
1881941023,power,tower,regular
1881941024,power,tower,regular
1881941025,power,tower,regular
1881941027,power,tower,regular
1881941031,power,tower,regular
1881941032,power,tower,regular
1881941033,power,tower,regular
1881941043,power,tower,regular
1881941046,power,tower,regular
1881941052,power,tower,regular
1881941053,power,tower,regular
1881941054,power,tower,regular
1881941055,power,tower,regular
1881941056,power,tower,regular
1881941064,power,tower,regular
1881941070,power,tower,regular
1881941071,power,tower,regular
1881941072,power,tower,regular
1881941074,power,tower,regular
1881941078,power,tower,regular
1881941083,power,tower,regular
1881941084,power,tower,regular
1881941085,power,tower,regular
1881941086,power,tower,regular
1881941087,power,tower,regular
1881941088,power,tower,regular
1881941089,power,tower,regular
1881941090,power,tower,regular
1881941091,power,tower,regular
1881941092,power,tower,regular
1881941093,power,tower,regular
1881941094,power,tower,regular
1881941095,power,tower,regular
1881941096,power,tower,regular
1883309201,power,tower,regular
1883309211,power,tower,regular
1883309213,power,tower,regular
1883309258,power,tower,regular
1883309267,power,tower,regular
1883309273,power,tower,regular
1883309293,power,tower,regular
1883309298,power,tower,regular
1883309299,power,tower,regular
1883309318,power,tower,regular
1883309322,power,tower,regular
1883309328,power,tower,regular
1883309343,power,tower,regular
1883309345,power,tower,regular
1883309351,power,tower,regular
1883309369,power,tower,regular
1883309402,power,tower,regular
1883309461,power,tower,regular
1883309533,power,tower,regular
1883309663,power,tower,regular
1883309697,power,tower,regular
1883309739,power,tower,regular
1883309751,power,tower,regular
1883309755,power,tower,regular
1883309823,power,tower,regular
1883309843,power,tower,regular
1883309863,power,tower,regular
1884098750,power,tower,regular
1884098758,power,tower,regular
1884098770,power,tower,regular
1884098772,power,tower,regular
1884098775,power,tower,regular
1884098777,power,tower,regular
1884098781,power,tower,regular
1884098784,power,tower,regular
1884098790,power,tower,regular
1884098795,power,tower,regular
1884098797,power,tower,regular
1884098799,power,tower,regular
1884098802,power,tower,regular
1884098813,power,tower,regular
1884098816,power,tower,regular
1884098822,power,tower,regular
1884098824,power,tower,regular
1884098831,power,tower,regular
1884098834,power,tower,regular
1884098836,power,tower,regular
1884098850,power,tower,regular
1884098859,power,tower,regular
1884098878,power,tower,regular
1884098880,power,tower,regular
1884098910,power,tower,regular
1884098913,power,tower,regular
1884098915,power,tower,regular
1884098918,power,tower,regular
1884098928,power,tower,regular
1884098932,power,tower,regular
1913006874,name,Cornerstone Church,regular
1913006874,amenity,place_of_worship,regular
1913008983,name,Kroger,regular
1913008983,amenity,pharmacy,regular
1913009162,name,Kroger,regular
1913009162,shop,supermarket,regular
1923649242,name,Kroger,regular
1923649242,shop,supermarket,regular
1925764397,highway,turning_circle,regular
1925764399,highway,turning_circle,regular
1925764401,highway,turning_circle,regular
1929624556,building,residential,regular
1929624556,city,Tucker,addr
1929624556,state,GA,addr
1929624556,street,Summeroak Drive,addr
1929624556,postcode,30084,addr
1929624556,housenumber,2510,addr
1930075881,highway,traffic_signals,regular
1930075962,highway,traffic_signals,regular
1933300877,highway,traffic_signals,regular
1933300877,crossing,traffic_signals,regular
1933300878,highway,traffic_signals,regular
1933300878,crossing,traffic_signals,regular
1937205260,name,Bay Creek Middle School,regular
1937205260,amenity,school,regular
1937205261,name,Trip Elementary School,regular
1937205261,amenity,school,regular
1937516908,highway,traffic_signals,regular
1937516915,highway,traffic_signals,regular
1937516918,highway,traffic_signals,regular
1937516923,highway,traffic_signals,regular
1937516943,highway,traffic_signals,regular
1937516944,highway,traffic_signals,regular
1937516952,highway,traffic_signals,regular
1937516960,highway,traffic_signals,regular
1937516972,highway,traffic_signals,regular
1937555357,highway,traffic_signals,regular
1937555362,highway,traffic_signals,regular
1937564877,highway,traffic_signals,regular
1937564880,highway,traffic_signals,regular
1937573443,highway,traffic_signals,regular
1937573452,highway,traffic_signals,regular
1937573455,highway,traffic_signals,regular
1937573466,highway,traffic_signals,regular
1938973010,highway,traffic_signals,regular
1938973016,highway,traffic_signals,regular
1938973018,highway,traffic_signals,regular
1938990648,highway,traffic_signals,regular
1938990685,highway,traffic_signals,regular
1949964792,street,"9700 Medlock Bridge Rd.,Suite 186, Johns Creek, GA, 30097",addr
1949964792,housenumber,Pasta and Tapas,addr
1949973066,name,Pasta and Tapas,regular
1949973066,amenity,restaurant,regular
1949973066,street,Medlock Bridge Rd,addr
1949973066,housenumber,9700,addr
1951389265,highway,crossing,regular
1965929084,highway,turning_circle,regular
1965929094,highway,turning_circle,regular
1965929175,highway,turning_circle,regular
1965929190,highway,turning_circle,regular
1965929210,highway,turning_circle,regular
1970841015,highway,traffic_signals,regular
1970841015,crossing,traffic_signals,regular
1977940273,highway,motorway_junction,regular
1982624088,highway,turning_circle,regular
1983979266,highway,turning_circle,regular
1983979340,highway,turning_circle,regular
1983979345,highway,turning_circle,regular
1983979470,highway,turning_circle,regular
1997708680,highway,turning_circle,regular
1997708688,highway,turning_circle,regular
1997708702,highway,turning_circle,regular
2009726818,noexit,yes,regular
2009726821,noexit,yes,regular
2009726901,noexit,yes,regular
2009726913,noexit,yes,regular
2064732393,name,CCETC-USA,regular
2064732393,shop,supermarket,regular
2064734331,name,CCETC-USA,regular
2064734331,shop,supermarket,regular
2064737616,name,中国商品展示交易中心(CCETC),regular
2064737616,shop,supermarket,regular
2064751904,name,中国商品展示,regular
2064751904,shop,supermarket,regular
2085496697,highway,motorway_junction,regular
2086146633,name,Harrison Residence,regular
2086146633,city,Doraville,addr
2086146633,street,Greenrock Trail,addr
2086146633,postcode,30340,addr
2086146633,housenumber,2915,addr
2087443135,highway,turning_circle,regular
2087443142,highway,turning_circle,regular
2104336212,name,Chipotle,regular
2104336212,amenity,fast_food,regular
2104336230,name,Venture Cinema 12,regular
2104336230,amenity,cinema,regular
2104336230,website,http://venturecinema12.com,regular
2104336248,shop,convenience,regular
2104366328,source,Bing,regular
2104366328,highway,turning_circle,regular
2104736155,name,Paizanos,regular
2104736155,amenity,restaurant,regular
2104736155,cuisine,italian,regular
2104736155,website,www.paizanos.com,regular
2104737175,name,Iron Horse Tavern,regular
2104737175,amenity,pub,regular
2186498510,highway,turning_circle,regular
2198792859,name,Starbucks,regular
2198792859,amenity,cafe,regular
2198792880,name,Super 8,regular
2198792880,tourism,motel,regular
2198792883,name,GuestHouse Inn,regular
2198792883,tourism,motel,regular
2213493792,highway,traffic_signals,regular
2213493798,highway,stop,regular
2213493831,highway,traffic_signals,regular
2213493845,highway,stop,regular
2213493856,highway,traffic_signals,regular
2213493864,highway,traffic_signals,regular
2213493880,highway,traffic_signals,regular
2213493908,highway,traffic_signals,regular
2213493916,highway,traffic_signals,regular
2213493927,highway,traffic_signals,regular
2213493936,highway,stop,regular
2213493959,highway,traffic_signals,regular
2213493969,highway,stop,regular
2213493996,highway,stop,regular
2213494000,highway,traffic_signals,regular
2232093361,name,Ariel Reliable Locksmith,regular
2232093361,phone,+678-768-9001,regular
2232093361,website,http://www.arielreliable.com,regular
2232093361,building,yes,regular
2232093361,city,Lawrenceville,addr
2232093361,street,Collins Hill Road,addr
2232093361,postcode,30043,addr
2232093361,housename,Locksmith,addr
2294918776,name,Chattahoochee High School,regular
2294918776,amenity,school,regular
2294925468,name,"Bellsouth Mobility, Inc.",regular
2294925468,man_made,tower,regular
2294927018,name,T-Mobile USA Tower LLC,regular
2294927018,man_made,tower,regular
2294927543,name,"Powertell, Inc. Cell Tower",regular
2294927543,man_made,tower,regular
2298633037,highway,traffic_signals,regular
2298633091,highway,traffic_signals,regular
2298633136,highway,traffic_signals,regular
2298633164,highway,turning_circle,regular
2301659662,name,Aldi-GA-Duluth,regular
2301659662,shop,supermarket,regular
2301659722,name,Aldi-GA-Lawrenceville NW,regular
2301659722,shop,supermarket,regular
2301659723,name,"Aldi-GA-Lawrenceville
SW",regular
2301659723,shop,supermarket,regular
2301659739,name,Aldi-GA-Norcross,regular
2301659739,shop,supermarket,regular
2315315969,highway,stop,regular
2315364170,highway,mini_roundabout,regular
2318951630,highway,stop,regular
2318951631,highway,stop,regular
2323339209,railway,level_crossing,regular
2328270518,highway,turning_circle,regular
2328270519,highway,turning_circle,regular
2328270529,highway,turning_circle,regular
2328270537,highway,turning_circle,regular
2328270543,highway,turning_circle,regular
2328270544,highway,turning_circle,regular
2328270548,highway,turning_circle,regular
2328270560,highway,turning_circle,regular
2328270568,highway,turning_circle,regular
2328270574,highway,turning_circle,regular
2328270576,highway,turning_circle,regular
2328270577,highway,turning_circle,regular
2328270590,highway,turning_circle,regular
2328270600,highway,turning_circle,regular
2328270608,highway,turning_circle,regular
2331353096,highway,turning_circle,regular
2331353110,highway,turning_circle,regular
2331353111,highway,turning_circle,regular
2342902981,highway,turning_circle,regular
2342902982,highway,turning_circle,regular
2342902999,highway,turning_circle,regular
2342903003,highway,turning_circle,regular
2342903005,highway,turning_circle,regular
2342903010,highway,turning_circle,regular
2342903014,highway,turning_circle,regular
2342903018,highway,turning_circle,regular
2342903020,highway,turning_circle,regular
2356346500,name,Home,regular
2356346500,amenity,shelter,regular
2356346500,street,Preston Lake Dr,addr
2356346500,housenumber,1807,addr
2374478435,highway,crossing,regular
2374478520,highway,stop,regular
2374478597,highway,traffic_signals,regular
2378744609,power,tower,regular
2378744663,power,tower,regular
2378744735,power,tower,regular
2378744753,power,tower,regular
2378744758,power,tower,regular
2378744801,power,tower,regular
2378744831,power,tower,regular
2378744860,power,tower,regular
2378744863,power,tower,regular
2378744868,highway,traffic_signals,regular
2378744875,power,tower,regular
2378744889,highway,turning_circle,regular
2380823002,highway,traffic_signals,regular
2380823009,highway,traffic_signals,regular
2380823104,highway,traffic_signals,regular
2389807134,highway,traffic_signals,regular
2389807134,crossing,traffic_signals,regular
2389807135,highway,traffic_signals,regular
2389807135,crossing,traffic_signals,regular
2389807136,highway,traffic_signals,regular
2389807136,crossing,traffic_signals,regular
2389807137,highway,traffic_signals,regular
2389807137,crossing,traffic_signals,regular
2389955695,highway,turning_circle,regular
2389955697,highway,turning_circle,regular
2390100570,highway,turning_circle,regular
2390874978,highway,traffic_signals,regular
2390874979,highway,traffic_signals,regular
2390900830,highway,mini_roundabout,regular
2390959444,highway,traffic_signals,regular
2390959463,highway,traffic_signals,regular
2390975926,highway,traffic_signals,regular
2390975930,highway,traffic_signals,regular
2390975930,traffic_signals,signal,regular
2397691420,highway,turning_circle,regular
2397691442,highway,turning_circle,regular
2397691458,highway,turning_circle,regular
2397691459,highway,turning_circle,regular
2416427328,fax,(770) 248-8992,regular
2416427328,name,Extended Stay America,regular
2416427328,email,PCT@extendedstay.com,regular
2416427328,phone,(770) 582-9984,regular
2416427328,tourism,hotel,regular
2416427328,city,Norcross,addr
2416427328,street,Jimmy Carter Boulevard,addr
2416427328,postcode,30092,addr
2416427328,opening_hours,Mo-Su 07:00-23:00,regular
2416427328,internet_access,yes,regular
2416427328,housenumber,7065,addr
2416427328,fee,no,internet_access
2416427333,fax,(770) 449-9965,regular
2416427333,name,Homestead Studio Suites,regular
2416427333,email,PTE@extendedstay.com,regular
2416427333,phone,(770) 449-9966,regular
2416427333,tourism,hotel,regular
2416427333,website,http://www.extendedstayhotels.com/,regular
2416427333,city,Norcross,addr
2416427333,street,Jimmy Carter Boulevard,addr
2416427333,postcode,30092,addr
2416427333,internet_access,yes,regular
2416427333,housenumber,7049,addr
2416427333,fee,no,internet_access
2435818867,highway,turning_circle,regular
2435818901,highway,turning_circle,regular
2435827779,highway,turning_circle,regular
2435827813,highway,turning_circle,regular
2435827840,highway,turning_circle,regular
2435827841,highway,turning_circle,regular
2435827879,highway,turning_circle,regular
2435827885,highway,turning_circle,regular
2435827889,highway,turning_circle,regular
2435827902,highway,turning_circle,regular
2435827905,highway,turning_circle,regular
2435827916,highway,turning_circle,regular
2435827918,highway,turning_circle,regular
2435827920,highway,turning_circle,regular
2435827923,highway,turning_circle,regular
2435827927,highway,turning_circle,regular
2435835980,highway,turning_circle,regular
2435836000,highway,turning_circle,regular
2435836010,highway,turning_circle,regular
2435836067,highway,turning_circle,regular
2435836075,highway,turning_circle,regular
2435836077,highway,turning_circle,regular
2435836098,highway,turning_circle,regular
2435836107,highway,turning_circle,regular
2435836136,highway,turning_circle,regular
2435836184,highway,turning_circle,regular
2435836225,highway,turning_circle,regular
2435838591,highway,turning_circle,regular
2435838599,highway,turning_circle,regular
2438112675,name,Georgia Gwinnett College,regular
2438112675,amenity,school,regular
2438119765,name,Georgia Gwinnett College Library,regular
2438119765,amenity,library,regular
2438124860,name,Student Center,regular
2440617580,name,Umberland Swim Club,regular
2440617580,leisure,swimming_pool,regular
